timestamp,version,open_rate_mae,open_rate_std,click_rate_mae,click_rate_std,optout_rate_mae,optout_rate_std
2025-03-14 19:37:45,20250314193745-a86c21,6.272818372011061,2.344084126430724,2.416827773303482,0.7140090920029663,0.0859018309232775,0.0192068211729677
2025-03-14 19:44:06,20250314193745-a86c21,6.272818372011061,2.3440841264307237,2.416827773303482,0.7140090920029663,0.08590183092327756,0.01920682117296774
